NPJJ00301,Nekozamurai
NPJJ00302,Oni Zero: Fukkatsu
NPJJ00303,Tokimeki Memorial: Forever With You
NPJJ00304,Zoku Mikagura Shoujo Tanteidan ~Kanketsuhen~
NPJJ00305,Tehodoki Mahjong: Nyuumon-hen
NPJJ00306,Hi-Octane
NPJJ00307,Tokimeki Memorial 2  (req. OFW 6.60)
NPJJ00307,Tokimeki Memorial 2  (req. OFW 6.10)
NPJJ00308,Tokimeki Memorial 2 EVS Append Disc
NPJJ00309,Langrisser IV & V: Final Edition
NPJJ00310,Gourmet Action Game: Manpuku!! Nabe Kazoku
NPJJ00311,Magical Drop III
NPJJ00312,Magic Carpet
NPJJ00313,NOëL NOT DiGITAL
NPJJ00314,Yakiniku Bugyou
NPJJ00316,Theme Park World
NPJJ00317,Motteke Tamago with Ganbare Kamonohasi
NPJJ00318,Tokimeki Memorial: Taisen Puzzle-Dama
NPJJ00319,Championship Bass
NPJJ00320,Hyper Crazy Climber
NPJJ00321,Kyuiin
NPJJ00322,Tokimeki Memorial 2 Taisen Puzzle-dama
NPJJ00323,Nippon Pro Mahjong Renmei Kounin: Doujou Yaburi 2
NPJJ00324,Kakuge-Yaro: Fighting Game Creator
NPJJ00325,Yakitori Musume: Sugo Ude Hanjouki
NPJJ00327,Family Chess
NPJJ00328,Sentimental Graffiti
NPJJ00329,Deadheat Road
NPJJ00330,Family Diamond
NPJJ00331,The Pro Mahjong: Menkyo Minnaten
NPJJ00332,Tokimeki no Houkago
NPJJ00333,Thunder Force V: Perfect System
NPJJ00334,Neorude
NPJJ00335,Family Gunjin Shogi
NPJJ00336,Puppet Zoo Pilomy
NPJJ00337,Simple 1500 Series Vol. 14: The Block Kuzushi
NPJJ00338,Simple 1500 Series Vol. 15: The Pachinko
NPJJ00339,Simple 1500 Series Vol. 18: The Bowling
NPJJ00340,Simple 1500 Series Vol. 31: The Sound Novel
NPJJ00341,Rockman 3: Dr. Wily no Saigo!?  (req. OFW 6.20)
NPJJ00341,Rockman 3: Dr. Wily no Saigo!?  (req. OFW 6.60)
NPJJ00342,My Garden
NPJJ00343,Uchuu Goushouden: Bakuretsu Akindo
NPJJ00344,Ganso Family Mahjong
NPJJ00345,Simple 1500 Series Vol. 32: The Boxing
NPJJ00346,Simple 1500 Series Vol. 35: The Shooting
NPJJ00347,Simple 1500 Series Vol. 37: The Illust Puzzle & Slide Puzzle
NPJJ00348,Simple 1500 Series Vol. 43: The Hanafuda 2
NPJJ00350,Simple 1500 Series Vol. 28: The Dungeon RPG
NPJJ00351,Simple 1500 Series Vol. 33: The Takkyuu
NPJJ00352,Simple 1500 Series Vol. 39: The Mahjong 2
NPJJ00353,Simple 1500 Series Vol. 40: The Shogi 2
NPJJ00354,Zero Divide
NPJJ00356,Hoshi no Mahoroba
NPJJ00357,Hamster Club
NPJJ00358,Fantastic Pinball Kyutenkai
NPJJ00359,Hashiriya: Ookami Tachi no Densetsu
NPJJ00360,Wolf Fang
NPJJ00361,Simple 1500 Series Vol. 36: The Renai Simulation
NPJJ00362,Simple 1500 Series Vol. 41: The Reversi 2
NPJJ00363,Simple 1500 Series Vol. 44: The Card II
NPJJ00364,Simple 1500 Series Vol. 45: The Block Kuzushi 2
NPJJ00365,Neorude 2
NPJJ00366,Kisou Jidaigeki Sugoroku: Ninroku
NPJJ00367,Power Serve 3D Tennis
NPJJ00368,Final Fantasy IX
NPJJ00369,DonPachi
NPJJ00370,Sekai Saikyou Ginsei Igo 3
NPJJ00371,Koutetsu Reiiki: Steeldom
NPJJ00372,Simple 1500 Series Vol. 48: The Puzzle 2
NPJJ00373,Simple 1500 Series Vol. 49: The Casino
NPJJ00374,Simple 1500 Series Vol. 53: The Helicopter
NPJJ00375,Simple 1500 Series Vol. 55: The Darts
NPJJ00376,Zero Divide 2
NPJJ00377,DoDonPachi
NPJJ00378,Jet CopterX
NPJJ00379,Kaze no Oka Kouen Nite
NPJJ00380,Simple 1500 Series Vol. 56: The Sniper
NPJJ00381,Simple 1500 Series Vol. 57: The Meiro
NPJJ00382,Simple 1500 Series Vol. 59: The Suiri – IT Tantei: 18 no Jikenbo
NPJJ00383,Simple 1500 Series Vol. 60: The Table Hockey
NPJJ00384,DewPrism
NPJJ00385,Seiken Densetsu: Legend of Mana
NPJJ00386,Simple 1500 Series Vol.63: The Gun Shooting 2
NPJJ00387,Simple 1500 Series Vol.64: The Kickboxing
NPJJ00388,Simple 1500 Series Vol.65: The Golf
NPJJ00389,Simple 1500 Series Vol.70: The Onigokko
NPJJ00390,Neorude: Kizamareta Monshou
NPJJ00391,The Firemen 2: Pete & Danny
NPJJ00392,Hi Takara O
NPJJ00393,Reverthion
NPJJ00394,NOëL: La Neige
NPJJ00395,Zig Zag Ball
NPJJ00396,Simple 1500 Series Vol.69: The Putter Golf
NPJJ00397,Simple 1500 Series Vol.71: The Renai Simulation 2
NPJJ00398,Simple 1500 Series Vol.72: The Beach Volley
NPJJ00399,Simple 1500 Series Vol.74: The Horror Mystery
NPJJ00400,Kumitate Battle: Kuttu Ketto
NPJJ00401,Mahjong Youchien: Tamago-Gumi – Jong for Beginners
NPJJ00402,Makeruna! Makendo 2
NPJJ00403,Simple 1500 Series Vol. 78: The Zero Yon
NPJJ00404,Simple 1500 Series Vol. 82: The Sensuikan
NPJJ00405,Simple 1500 Series Vol. 85: The Sengoku Bushou ~Tenka Touitsu no Yabou~
NPJJ00406,Simple 1500 Series Vol. 86: The Onigokko
NPJJ00407,Maboroshi Tsukiyo
NPJJ00408,NOëL: La Neige Special
NPJJ00409,Minna Atsumare! Igo Kyoushitsu
NPJJ00410,Shin Megami Tensei
NPJJ00411,Omise de Tensyu
NPJJ00412,Zanac x Zanac
NPJJ00413,Simple 1500 Series Vol.87: The Kyoutei
NPJJ00414,Simple 1500 Series Vol.88: The Gal Mahjong – Love Songs Idol ha High Rate
NPJJ00415,Simple 1500 Series Vol.90: The Sensha
NPJJ00416,Simple 1500 Series Vol.91: The Gambler – Honoo no Tobaku Densetsu
NPJJ00417,elan
NPJJ00418,Ungra Walker
NPJJ00419,Battle Sugoroku: The Hunter (SuperLite 1500 Series)
NPJJ00420,Oekaki Puzzle (SuperLite 1500 Series)
NPJJ00421,Sougaku Toshi Osaka
NPJJ00422,Simple 1500 Series Vol. 95: The Hikouki
NPJJ00423,Simple 1500 Series Vol. 97: The Squash
NPJJ00424,Simple 1500 Series Vol. 98: The Futsal
NPJJ00425,Simple 1500 Series Vol. 99: The Kendo – Ken no Hanamichi
NPJJ00426,SuperLite1500 Series Hooockey!!
NPJJ00427,SuperLite1500 Series Bomb Boat
NPJJ00428,SuperLite1500 Series Oekaki Puzzle 2
NPJJ00429,Dokapon! Ikari no Tetsuken
NPJJ00430,LSD
NPJJ00431,Marionette Company
NPJJ00432,Zero Kara no Shogi: Shogi Youchien – Ayumi Kumi
NPJJ00433,Love Game's: Wai Wai Tennis
NPJJ00434,Anoko Doko Noko
NPJJ00435,Shin Megami Tensei II
NPJJ00436,Simple 1500 Series Vol.100: The Uchuuhikoushi
NPJJ00437,Simple 1500 Series Vol. 101: The Sentou
NPJJ00438,SuperLite1500 Series Quiz Master Red
NPJJ00439,Pangaea (SuperLite 1500 Series)
NPJJ00440,The Curling (SuperLite 1500 Series)
NPJJ00441,Evergreen Avenue
NPJJ00442,RungRung: Oz no Mahou Tsukai – Another World
NPJJ00443,Chocobo no Fushigi na Dungeon
NPJJ00444,Chocobo no Fushigi Dungeon 2
NPJJ00445,NOëL3 MISSION ON THE LINE
NPJJ00446,Silhouette Mirage
NPJJ00447,Akagawa Jirou: Yasoukyoku
NPJJ00448,Shin Megami Tensei if…
NPJJ00449,Akagawa Jirou: Yasoukyoku 2
NPJJ00450,Mahjong Youchien: Tamago-Gumi 2 – Taikai e Ikou!
NPJJ00451,Marionette Company 2
NPJJ00452,Quiz Master Blue (SuperLite 1500 Series)
NPJJ00453,Angolmois 99 (SuperLite 1500 Series)
NPJJ00454,Endless Season: Anoko Doko Noko (SuperLite 1500 Series)
NPJJ00455,Parasite Eve
NPJJ00456,Parasite Eve II
NPJJ00457,Lup*Salad
NPJJ00458,Battle Athletess: Daiundoukai Alternative
NPJJ00459,Oekaki Puzzle 3 (SuperLite 1500 Series)
NPJJ00460,Pinball Golden Logres (SuperLite 1500 Series)
NPJJ00461,Quiz Master Yellow (SuperLite 1500 Series)
NPJJ00462,Salary Man Champ: Tatakau Salary Man
NPJJ00463,Saikyou Ginsei Mahjong
NPJJ00464,Memorial * Series: Sunsoft Vol. 4: Chou Wakusei Senki Metafight / Ripple Island
NPJJ00465,Dragon Money
NPJJ00466,NOON: New Type Action Game
NPJJ00467,Shin Megami Tensei: Devil Children
NPJJ00468,Oekaki Puzzle 4 (SuperLite 1500 Series)
NPJJ00469,Saikyou Ginsei Chess
NPJJ00470,Umi no Nushi Tsuri: Takarajima ni Mukatte
NPJJ00471,Waku Waku Volley
NPJJ00472,Favorite Dear: Enkan no Monogatari
NPJJ00473,Irem Arcade Classics
NPJJ00475,Oekaki Puzzle 5 (SuperLite 1500 Series)
NPJJ00476,Cotton 100%
NPJJ00477,Touge Max – Saisoku Driver Master
NPJJ00478,Saikyou Ginsei Shogi 2
NPJJ00480,Battle Athletess: Daiundoukai GTO
NPJJ00481,Nobunaga no Yabou: Zenkokuban
NPJJ00482,Touge Max 2
NPJJ00483,Elan plus
NPJJ00485,Memorial * Series: Sunsoft Vol. 5: Raf World / Hebereke
NPJJ00486,Umi no Oh! Yah!
NPJJ00487,Finger Flashing
NPJJ00488,Favorite Dear: Junshiro no Yogenmono
NPJJ00489,Akumajou Dracula X: Gekka no Yasoukyoku
NPJJ00490,Chrono Cross
NPJJ00491,Asuka 120% Burning Fest. Special
NPJJ00492,My Home Dream
NPJJ00493,Le Concert pp (pianissimo)
NPJJ00494,Le Concert ff (fortissimo)
NPJJ00495,Koten Tsugoshuu: Shijin no Kan
NPJJ00496,Kohni Shogun
NPJJ00497,Dai-2-Ji Super Robot Taisen
NPJJ00498,Dai-3-Ji Super Robot Taisen
NPJJ00499,Super Robot Taisen EX
NPJJ00500,Yamasa Digi World: Tetra Master
NPJJ00501,Metamoru Panic: Doki Doki Youma Busters!!
NPJJ00502,Memorial * Series: Sunsoft Vol. 6: Battle Formula / Gimmick!
NPJJ00503,Akagawa Jirou: Majotachi no Nemuri – Fukkatsusai
NPJJ00504,Art Camion Sugorokuden
NPJJ00505,Mahjong Uranai Fortuna: Tsuki no Megami-tachi
NPJJ00506,Gotatsujin: Electro
NPJJ00507,Digital Glider Airman
NPJJ00508,Star Gladiator: Episode I – Final Crusade
NPJJ00509,Vampire Savior EX Edition
NPJJ00510,Cyberbots Fullmetal Madness
NPJJ00511,Rockman 4: Aratanaru Yabou!!  (req. OFW 6.60)
NPJJ00511,Rockman 4: Aratanaru Yabou!!  (req. OFW 6.35)
NPJJ00512,Mad Stalker Full Metal Force
NPJJ00513,Space Griffon VF-9
NPJJ00514,Hanabi Fantast
NPJJ00515,Uki Uki Tsuri Tengoku: Ningyo Densetsu no Nazo
NPJJ00516,Mr. Prospector: Horiate Kun
NPJJ00517,Hatsukoi Valentine
NPJJ00518,Pet Pet Pet
NPJJ00519,Suizokukan Project: Fish Hunter e no Michi
NPJJ00520,Doukyu Re-Mix: Billiards Multiple
NPJJ00521,Final Fantasy V
NPJJ00522,Final Fantasy VI
NPJJ00523,Asuka 120% Excellent: Burning Fest. Excellent
NPJJ00524,First Queen IV: Varcia Senki
NPJJ00525,Uki Uki Tsuri Tengoku: Kawa Monogatari
NPJJ00526,Kitchen Panic
NPJJ00527,Hatsukoi Valentine Special
NPJJ00528,OverBlood
NPJJ00529,Ooedo Huusui Ingaritsu Hanabi 2
NPJJ00530,Quiz Shuu (SuperLite 3in1 Series)
NPJJ00531,Uki Uki Tsuri Tengoku: Uokami Densetsu o Oe
NPJJ00532,Monster Bass
NPJJ00533,Community Pom: Omoide o Dakishimete
NPJJ00534,U.P.P.
NPJJ00535,Rescue 24 Hours
NPJJ00536,Pro Wrestling Sengokuden: Hyper Tag Match
NPJJ00538,DINO CRISIS 2
NPJJ00539,Breath of Fire IV
NPJJ00540,Pocket Fighter
NPJJ00541,Wakusei Koukitai Little Cats
NPJJ00542,Koushien V
NPJJ00543,Deserted Island
NPJJ00544,Oekaki Puzzle Shuu (SuperLite 3in1 Series)
NPJJ00545,PacaPaca Passion
NPJJ00546,Chrono Trigger
NPJJ00547,Gouketsuji Ichizoku 2: Chotto Dake Saikyou Densetsu (Power Instinct 2)
NPJJ00548,Asuka 120% Final: Burning Fest. Final
NPJJ00549,Max Surfing 2000
NPJJ00550,Vehicle Cavalier
NPJJ00551,Pacapaca Passion 2
NPJJ00552,Bounty Sword First
NPJJ00553,Goiken Muyou II
NPJJ00554,Hyouryuu Ki: The Reportage Beyond the Sea
NPJJ00555,Pacapaca Passion Special
NPJJ00556,Pocket Tuner  (unknown difference - 1 )
NPJJ00556,Pocket Tuner  (unknown difference - 2 )
NPJJ00557,Twins Story
NPJJ00558,Slap Happy Rhythm Busters
NPJJ00559,Bounty Sword: Double Edge
NPJJ00560,Doki Oki
NPJJ00561,Panzer Bandit
NPJJ00562,Sengoku Mugen
NPJJ00563,Nyan to Wonderful
NPJJ00564,AERO DIVE
NPJJ00565,Zoku Gussun Oyoyo
NPJJ00566,Ore! Tomba
NPJJ00567,Ryuki Densyo: Dragoon
NPJJ00568,Kid Klown in Crazy Chase 2: Love Love Hani Soudatsusen
NPJJ00570,Marl Jong!!
NPJJ00571,Dioramos
NPJJ00572,Ochanoma Battle
NPJJ00573,Dai-4-Ji Super Robot Taisen S
NPJJ00574,Shin Super Robot Taisen
NPJJ00575,Toy Dream
NPJJ00576,Waku Waku Derby
NPJJ00577,The Bombing Islands
NPJJ00578,Wai Wai 3-nin Uchi Mahjong
NPJJ00579,Dangan
NPJJ00580,Pro Wrestling Sengokuden 2
NPJJ00581,Wai Wai Trump Taisen
NPJJ00582,The Oni Taiji: Mezase! Nidaime Momotarou
NPJJ00584,Tekken
NPJJ00585,Klonoa: Door to Phantomile
NPJJ00586,R4 RIDGE RACER TYPE 4
NPJJ00587,Winning Lure
NPJJ00588,Jigsaw Island: Japan Graffiti
NPJJ00589,Strikers 1945 II
NPJJ00590,Chiisa na Oukoku Eltria
NPJJ00591,Quiz Nanairo Dreams: Nijiiro Machi no Kiseki
NPJJ00592,Marby Baby Story
NPJJ00593,Rockman 5: Blues no Wana!?  (req. OFW 6.60)
NPJJ00593,Rockman 5: Blues no Wana!?  (req. OFW 6.39)
NPJJ00594,Doki Doki Shutter Chance
NPJJ00595,Double Dragon
NPJJ00596,99 Kosuhien
NPJJ00597,Dosukoi Densetsu
NPJJ00598,Geom Cube
NPJJ00599,Sound Novel Evolution 2: Kamaitachi no Yoru: Tokubetsu-Hen
NPJJ00600,Choujin Gakuen Gowcaizer
NPJJ00601,Max Surfing 2nd
NPJJ00602,Sound Novel Evolution 1: Otogirisou Sosei-Hen
NPJJ00603,Super Pang Collection
NPJJ00604,Tomba! The Wild Adventures
NPJJ00605,Rebus
NPJJ00606,Kuro no Ken: Blade of the Darkness
NPJJ00607,Street Boarders 2
NPJJ00608,Warriors Of Fate – Tench wo Kurau II
NPJJ00609,Dungeon Shoutenkai: Densetsu no Ken Hajimemashita
NPJJ00610,Cool Boarders
NPJJ00611,Super Robot Taisen F
NPJJ00612,Super Robot Taisen F Final
NPJJ00613,Clock Tower: The First Fear
NPJJ00614,Cool Boarders 2: Killing Session
NPJJ00615,Blaster Master
NPJJ00616,Final Round
NPJJ00618,The Shanghai (value 1500)
NPJJ00619,Rising Zan: The Samurai Gunman
NPJJ00620,Super Robot Taisen Alpha
NPJJ00621,Super Robot Taisen Alpha Gaiden
NPJJ00623,Gaia Master
NPJJ00626,Kururin Pa!
NPJJ00627,Shiritsu Justice Gakuen: Legion Of Heroes (Rival Schools)
NPJJ00627,Shiritsu Justice Gakuen: Legion Of Heroes (Rival Schools)
NPJJ00628,Myst
NPJJ00629,Harmful Park
NPJJ00630,Clock Tower 2
NPJJ00632,Shingata Kururin Pa!
NPJJ00633,Trump Shiyouyo! Fukkoku-ban
NPJJ00637,Tokyo Majin Gakuen Ken Kaze Tobari
NPJJ00638,Tokyo Majin Gakuen Oboro-Kitan
NPJJ00639,Tokyo Majin Gakuen Gehoujou
NPJJ00645,Rayman
NPJJ00649,Clock Tower: Ghost Head
NPJJ00651,Motto Trump Shiyouyo!
NPJJ00652,Final Fantasy IV
NPJJ00656,Summon Night
NPJJ00657,Summon Night 2
NPJJ00661,Super Black Bass X
NPJJ00662,Umihara Kawase Shun Second Edition
NPJJ00664,Rockman 6: Shijou Saidai no Tatakai!!  (DateCode 2013-01-21)
NPJJ00664,Rockman 6: Shijou Saidai no Tatakai!!  (DateCode 2013-10-24)
NPJJ00670,The Match Golf
NPJJ00671,Metal Gear Solid Integral
NPJJ00672,Xevious 3D/G+
NPJJ00673,Mr. Driller G
NPJJ00674,Cyber Sled
NPJJ00676,Smash Court
NPJJ00677,Zutto Issho: With Me Everytime...
NPJJ00678,EOS~Edge of Skyhigh~
NPJJ00679,Soukuu no Tsubasa: Gotha World
NPJJ00680,Neo Planet
NPJJ00681,Dragon Beat Legend of Pinball
NPJJ00682,Abe a GO GO
NPJJ00683,Tokyo 23-Ku Seifuku Wars
NPJJ00684,ABE'99
NPJJ00685,Heroine Dream
NPJJ00686,Heroine Dream 2
NPJJ00687,Namco Museum Vol. 1
NPJJ00688,Namco Museum Vol. 2
NPJJ00689,Namco Museum Vol. 3
NPJJ00690,Namco Museum Vol. 4
NPJJ00691,Strider Hiryu 1&2
NPJJ00692,Namco Museum Vol. 5
NPJJ00693,Namco Museum Encore
NPJJ00694,Namco Anthology 1
NPJJ00695,Namco Anthology 2
NPJJ00696,Smash Court 2
NPJJ00697,Starblade Alpha
NPJJ00698,Galaxian^3
NPJJ00699,Silver Jiken
NPJJ00700,Tantei Jinguuji Saburou: Yume no Owarini
NPJJ00701,Tantei Jinguuji Saburou Early Collection
NPJJ00702,Tantei Jinguuji Saburou: Mikan no Rupo
NPJJ00703,Tantei Jinguuji Saburou: Touka ga Kienu Aidani
NPJJ00704,Castlevania Chronicle: Akumajō Dracula
NPJJ00705,Ms. Pac-Man Maze Madness
NPJJ00706,Smash Court 3
NPJJ00707,Puyo Puyo Sun Ketteiban
NPJJ00708,Dragon Valor
NPJJ00711,Expert
NPJJ00713,Susume! Kaizoku
NPJJ00714,Monster Farm 2
NPJJ00715,Roommate: Inoue Ryoko
NPJJ00716,Sihouette☆Stories
NPJJ00717,Lunar 2: Eternal Blue
NPJJ00718,Pocke-Kano: Yumi Aida
NPJJ00719,Pocke-Kano: Fumio Ueno
NPJJ00720,Pocke-Kano: Shizuka Houjouin
NPJJ00721,Street Fighter Alpha: Warriors' Dreams
NPJJ00722,Street Fighter Zero 2
NPJJ00723,Tron ni Kobun
NPJJ00724,Rockman Battle & Chase
NPJJ00725,Rockman X4
NPJJ00726,Rockman X5
NPJJ00727,Rockman 8: Metal Heroes
NPJJ00728,Street Fighter Alpha 3
NPJJ00729,I'Max Shogi II
NPJJ00730,Taikai Nobunaga Ten: Ge-Ten II
NPJJ00731,Honoo no Ryourinin: Cooking Fighter Hao
NPJJ00732,Shiritsu Justice Gakuen: Nekketsu Seisyun Nikki 2
NPJJ00733,Rockman X6
NPJJ00734,Super Puzzle Fighter II Turbo
NPJJ00735,Kileak: The DNA Imperative
NPJJ00736,Epidemic
NPJJ00737,Kowloon's Gate
NPJJ00738,Dragonseeds
NPJJ00739,T: Kara Hajimaru Monogatari
NPJJ00740,Slam Dragon
NPJJ00741,Gambler Jiko Chuushinha: Ippatsu Shoubu!
NPJJ00742,Kuon no Kizuna
NPJJ00743,Capcom Generation Dai-go-shū Kakutōka-tachi (Capcom Generations 5: Street Fighter Collection 2)
NPJJ00744,Speed Power Gunbike
NPJJ00745,DamDam StompLand
NPJJ00746,Doki Doki Poyacchio
NPJJ00747,Battle Arena Toshinden
NPJJ00748,Battle Arena Toshinden 2 Plus
NPJJ00749,Battle Arena Toshinden 3
NPJJ00750,THUNDERFORCE V Perfect System
NPJJ00751,Neorude
NPJJ00752,My Garden
NPJJ00753,Fantastic Pinball Kyutenkai
NPJJ00754,Neorude2
NPJJ00755,Koutetsu Reiiki: Steeldom
NPJJ00756,Kaze no Oka Kouen Nite
NPJJ00757,Neorude: Kizamareta Monshou
NPJJ00758,Reverthion
NPJJ00759,Kumitate Battle: Kuttu Ketto
NPJJ00760,Omise de Tensyu
NPJJ00761,Advanced V.G. 2
NPJJ00762,EXECTOR
NPJJ00763,Nekketsu Oyako
NPJJ00764,Puyo Puyo Tsuu Ketteiban
NPJJ00768,Puyo Puyo~n: Kakkun to Issho
NPEE00001,Crash Bandicoot (German store)
NPEE00001,Crash Bandicoot
NPEE00002,Syphon Filter
NPEE00002,Syphon Filter (German Only)
NPEE00002,Syphon Filter (Italian Only)
NPEE00004,WipEout (Spanish store)
NPEE00004,WipEout (German store)
NPEE00004,WipEout
NPEE00004,WipEout (French store)
NPEE00006,Medievil
NPEE00006,MediEvil (Italian Only)
NPEE00006,MediEvil (German Only)
NPEE00007,Jumping Flash
NPEE00008,Crash Bandicoot 2: Cortex Strikes Back (German store)
NPEE00008,Crash Bandicoot 2: Cortex Strikes Back
NPEE00014,Crash Bandicoot 3: Warped (Spanish)
NPEE00014,Crash Bandicoot 3: Warped (Italian Store)
NPEE00014,Crash Bandicoot 3: Warped
NPEE00014,Crash Bandicoot 3: Warped (German store)
NPEE00023,Syphon Filter 3 (Spanish Only)
NPEE00023,Syphon Filter 3 (German only)
NPEE00023,Syphon Filter 3
NPEE00023,Syphon Filter 3 (Italian Only)
NPEE00025,Everybody’s Golf 2
NPEE00026,Crash Team Racing (Italian Store)
NPEE00026,Crash Team Racing
NPEE00026,Crash Team Racing (German Store)
NPEE00027,Cool Boarders
NPEE00027,Cool Boarders (German store)
NPEE00030,Kula World
NPEE00030,Kula World (German store)
NPEE00031,Motor Toon Grand Prix 2
NPEE00038,Kurushi Final: Mental Blocks (German only)
NPEE00038,Kurushi Final: Mental Blocks
NPEE00039,Destruction Derby (GB)
NPEE00039,Destruction Derby (French store)
NPEE00040,Cool Boarders 2
NPEE00044,Vib-Ribbon (German store)
NPEE00044,Vib-Ribbon (UK Store)
NPEE00049,Twisted Metal
NPEE00049,Twisted Metal (Italian store)
NPEE00051,G-Police
NPEE00051,G-Police (German)
NPEE00052,Syphon Filter 2
NPEE00053,Um Jammer Lammy (German store)
NPEE00053,Um Jammer Lammy (UK Store)
NPEE00054,Jet Rider
NPEE00054,Jet Rider (German store)
NPEE00055,Jet Rider 2
NPEE00056,Wild Arms (French store)
NPEE00056,Wild Arms (German store)
NPEE00057,Rally Cross
NPEE00062,Warhawk (German store)
NPEE00062,Warhawk (Dutch store)
NPEE00062,Warhawk (Italian store)
NPEE00062,Warhawk (English store)
NPEE00062,Warhawk (French store)
NPEE00062,Warhawk (Russian store)
NPEE00062,Warhawk (Spanish store)
NPEE00062,Warhawk (Portuguese store)
NPEE00074,Spyro 2: Gateway to Glimmer (Russian store)
NPEE00074,Spyro 2: Gateway to Glimmer (German store)
NPEE00074,Spyro 2: Gateway to Glimmer
NPEE00075,Spyro: Year of The Dragon
NPEE00075,Spyro: Year of The Dragon (Russian store)
NPEE00075,Spyro: Year of The Dragon (German store)
NPEE00076,Spyro the Dragon (German store)
NPEE00076,Spyro the Dragon (Russian store)
NPEE00076,Spyro the Dragon
NPEF00001,Populous The Beginning (German store)
NPEF00001,Populous The Beginning (Spanish store)
NPEF00002,Actua Golf 3
NPEF00003,Actua Tennis
NPEF00004,Hardcore 4×4 (German store)
NPEF00005,Judge Dredd (French store)
NPEF00006,Loaded
NPEF00007,N2O
NPEF00008,Motorhead
NPEF00009,Reloaded (German store)
NPEF00009,Re-loaded (UK Store)
NPEF00011,Tomb Raider
NPEF00012,Tomb Raider 2 (German store)
NPEF00012,Tomb Raider 2
NPEF00013,Bishi Bashi Special (French store)
NPEF00013,Bishi Bashi Special
NPEF00015,Theme Hospital (Italian store)
NPEF00015,Theme Hospital (Spanish store)
NPEF00015,Theme Hospital (French store)
NPEF00015,Theme Hospital
NPEF00015,Theme Hospital (German store)
NPEF00016,Fade to Black
NPEF00020,SHEEP
NPEF00021,Driver (French Store)
NPEF00021,Driver (German Store)
NPEF00021,Driver
NPEF00022,Tom Clancy’s Rainbow Six (French Store)
NPEF00023,Rayman (German store)
NPEF00023,Rayman (French store)
NPEF00023,Rayman
NPEF00024,Reel Fishing
NPEF00027,Street Skater (German store)
NPEF00027,Street Skater
NPEF00027,Street Skater (French store)
NPEF00027,Street Skater (Spanish store)
NPEF00027,Street Skater (Italian store)
NPEF00028,Command & Conquer: Red Alert (French store)
NPEF00028,Command & Conquer: Red Alert
NPEF00029,Command & Conquer (French store)
NPEF00036,Metal Gear Solid (French only)
NPEF00036,Metal Gear Solid (Spanish)
NPEF00036,Metal Gear Solid (Italian Only)
NPEF00036,Metal Gear Solid
NPEF00036,Metal Gear Solid (German only)
NPEF00037,International Track & Field (German store)
NPEF00037,International Track & Field (UK Store)
NPEF00038,Silent Hill
NPEF00038,Silent Hill (German store)
NPEF00039,Syndicate Wars (German store)
NPEF00040,Theme Park
NPEF00040,Theme Park (German store)
NPEF00042,Command & Conquer: Red Alert Retaliation
NPEF00042,Command & Conquer: Red Alert Retaliation (German store)
NPEF00042,Command & Conquer: Red Alert Retaliation (French store)
NPEF00043,Spin Jam
NPEF00045,Street Fighter Alpha: Warriors’ Dreams (German store)
NPEF00045,Street Fighter Alpha: Warriors’ Dreams (Spanish store)
NPEF00046,The Little Mermaid II (German Only)
NPEF00046,The Little Mermaid II
NPEF00047,Disney’s Hercules (French only)
NPEF00047,Disney’s Hercules (German only)
NPEF00047,Disney’s Hercules
NPEF00048,Street Skater 2 (EN/FR/DE) (German store)
NPEF00048,Street Skater 2
NPEF00049,Hi-Octane (EN/FR/DE/ES) (German store)
NPEF00050,Magic Carpet (German store)
NPEF00051,Castlevania: Symphony of the Night (UK Store)
NPEF00051,Castlevania: Symphony of the Night (French Store)
NPEF00054,Suikoden
NPEF00056,James Pond 2: Codename Robocod
NPEF00057,Constructor
NPEF00058,Creatures 3: Raised in Space
NPEF00058,Creatures 3: Raised in Space (Spanish Store)
NPEF00059,Crisis Beat
NPEF00060,Guilty Gear
NPEF00060,Guilty Gear (French Store)
NPEF00062,Future Cop: LAPD (French store)
NPEF00062,Future Cop: L.A.P.D. (EN/FR) (German Store)
NPEF00063,Championship Bass
NPEF00068,Extreme Pinball
NPEF00069,Final Fantasy VII
NPEF00069,Final Fantasy VII (German only)
NPEF00069,Final Fantasy VII (Spanish)
NPEF00069,Final Fantasy VII (French only)
NPEF00070,Final Fantasy VIII (Spanish Only)
NPEF00070,Final Fantasy VIII (Italian Only)
NPEF00070,Final Fantasy VIII (French only)
NPEF00070,Final Fantasy VIII (German only)
NPEF00070,Final Fantasy VIII
NPEF00071,Final Fantasy IX
NPEF00071,Final Fantasy IX (French only)
NPEF00071,Final Fantasy IX (Spanish Only)
NPEF00071,Final Fantasy IX (German only)
NPEF00071,Final Fantasy IX (Italian Only)
NPEF00077,Monsters, Inc. Scare Island
NPEF00077,Monsters, Inc. Scare Island (German only)
NPEF00080,A Bug’s Life (Italian Only)
NPEF00080,A Bug’s Life
NPEF00080,A Bug’s Life (German only)
NPEF00082,Disney’s Party Time with Winnie the Pooh (German only)
NPEF00082,Disney’s Party Time with Winnie the Pooh
NPEF00083,Vagrant Story (UK Store)
NPEF00083,Vagrant Story (German)
NPEF00084,Lilo & Stitch: Trouble in Paradise (German only)
